# flux_multiplier = 0.880962371631
1.090001314878463745e-03 0.000000000000000000e+00 1.174233856201171875e+02 6.727950018635938667e-01 2.641234546899795532e-02 2.033265829086303711e-01 4.684200668334960938e+01 7.028101348876953125e+01 5.676680207252502441e-01 8.388843536376953125e-01
1.099999994039535522e-03 0.000000000000000000e+00 1.176675262451171875e+02 6.551145174778904012e-01 2.641705609858036041e-02 2.026871293783187866e-01 4.733028793334960938e+01 7.014614868164062500e+01 5.734831094741821289e-01 8.360970020294189453e-01
1.110002398490905762e-03 0.000000000000000000e+00 1.197427215576171875e+02 6.337865864722045384e-01 2.642176486551761627e-02 2.020477056503295898e-01 4.781856918334960938e+01 6.998156738281250000e+01 5.792961716651916504e-01 8.333107233047485352e-01
1.120001077651977539e-03 0.000000000000000000e+00 1.187661590576171875e+02 6.088804881181014705e-01 2.649615705013275146e-02 2.020477056503295898e-01 4.879513168334960938e+01 6.909045410156250000e+01 5.894669890403747559e-01 8.309710621833801270e-01
1.129999756813049316e-03 0.000000000000000000e+00 1.208413543701171875e+02 5.804787178269514847e-01 2.650086954236030579e-02 2.014082521200180054e-01 4.879513168334960938e+01 6.956955718994140625e+01 5.893622040748596191e-01 8.281938433647155762e-01
1.140002161264419556e-03 0.000000000000000000e+00 1.262124481201171875e+02 5.486758396037024754e-01 2.643118984997272491e-02 2.007688283920288086e-01 4.879513168334960938e+01 7.001926422119140625e+01 5.909159779548645020e-01 8.277410268783569336e-01
1.150000840425491333e-03 0.000000000000000000e+00 1.232827606201171875e+02 5.135701111017298981e-01 2.650558017194271088e-02 2.007688283920288086e-01 4.928341293334960938e+01 6.974278259277343750e+01 5.951539874076843262e-01 8.254178166389465332e-01
1.160003244876861572e-03 0.000000000000000000e+00 1.214517059326171875e+02 4.752552665425836542e-01 2.651500143110752106e-02 1.994899064302444458e-01 4.977169418334960938e+01 6.944522857666015625e+01 6.008369922637939453e-01 8.198683857917785645e-01
1.170001924037933350e-03 0.000000000000000000e+00 1.169351043701171875e+02 4.338315030867805899e-01 2.632479555904865265e-02 1.950137764215469360e-01 5.025997543334960938e+01 6.912857055664062500e+01 6.111152768135070801e-01 8.072631955146789551e-01
1.180000603199005127e-03 0.000000000000000000e+00 1.208413543701171875e+02 3.894061759284160318e-01 2.632008492946624756e-02 1.956532299518585205e-01 5.074825668334960938e+01 6.879483032226562500e+01 6.171627640724182129e-01 8.100551962852478027e-01
1.190003007650375366e-03 0.000000000000000000e+00 1.180337371826171875e+02 3.420926343160732852e-01 2.625040523707866669e-02 1.950137764215469360e-01 5.025997543334960938e+01 6.977596282958984375e+01 6.128471493721008301e-01 8.095509409904479980e-01
1.200001686811447144e-03 0.000000000000000000e+00 1.154702606201171875e+02 2.920095564368462848e-01 2.632950805127620697e-02 1.943743377923965454e-01 5.074825668334960938e+01 6.939443206787109375e+01 6.169419288635253906e-01 8.044722676277160645e-01
1.210000365972518921e-03 0.000000000000000000e+00 1.165688934326171875e+02 2.392803196613411121e-01 2.632950805127620697e-02 1.943743377923965454e-01 5.123654174804687500e+01 6.900217437744140625e+01 6.228779554367065430e-01 8.044722676277160645e-01
1.220002770423889160e-03 0.000000000000000000e+00 1.160806121826171875e+02 1.840324265213041099e-01 2.640861086547374725e-02 1.937348842620849609e-01 5.172482299804687500e+01 6.860128784179687500e+01 6.269304752349853516e-01 7.994239926338195801e-01
1.230001449584960938e-03 0.000000000000000000e+00 1.169351043701171875e+02 1.263968475252487955e-01 2.641803398728370667e-02 1.924559921026229858e-01 5.221310424804687500e+01 6.819384765625000000e+01 6.326229572296142578e-01 7.938635945320129395e-01
1.240000128746032715e-03 0.000000000000000000e+00 1.202310028076171875e+02 6.650741216489397534e-02 2.642274461686611176e-02 1.918165534734725952e-01 5.270138549804687500e+01 6.778188323974609375e+01 6.384252309799194336e-01 7.910848855972290039e-01
1.250002533197402954e-03 0.000000000000000000e+00 1.203530731201171875e+02 4.500628982104439013e-03 2.642274461686611176e-02 1.918165534734725952e-01 5.318966674804687500e+01 6.736739349365234375e+01 6.443402767181396484e-01 7.910848855972290039e-01
1.260001212358474731e-03 0.000000000000000000e+00 1.183999481201171875e+02 -5.948408171766231961e-02 2.643687650561332703e-02 1.898982226848602295e-01 5.416622924804687500e+01 6.634871673583984375e+01 6.558195948600769043e-01 7.827546596527099609e-01
1.269999891519546509e-03 0.000000000000000000e+00 1.126626434326171875e+02 -1.253047489364298439e-01 2.625138498842716217e-02 1.847826689481735229e-01 5.611935424804687500e+01 6.422258758544921875e+01 6.842682361602783203e-01 7.670503854751586914e-01
1.280002295970916748e-03 0.000000000000000000e+00 1.188882293701171875e+02 -1.928172645507437166e-01 2.618170343339443207e-02 1.841432154178619385e-01 5.611935424804687500e+01 6.440125274658203125e+01 6.860893964767456055e-01 7.664303779602050781e-01
1.290000975131988525e-03 0.000000000000000000e+00 1.191323699951171875e+02 -2.618757517859408024e-01 2.618170343339443207e-02 1.841432154178619385e-01 5.660763549804687500e+01 6.402021026611328125e+01 6.920588612556457520e-01 7.664303779602050781e-01
1.299999654293060303e-03 0.000000000000000000e+00 1.204751434326171875e+02 -3.323329152734093017e-01 2.625609375536441803e-02 1.841432154178619385e-01 5.660763549804687500e+01 6.419361114501953125e+01 6.900980472564697266e-01 7.642588019371032715e-01
1.310002058744430542e-03 0.000000000000000000e+00 1.218179168701171875e+02 -4.040403750517488346e-01 2.625609375536441803e-02 1.841432154178619385e-01 5.709591674804687500e+01 6.381701660156250000e+01 6.960506439208984375e-01 7.642588019371032715e-01
1.320000737905502319e-03 0.000000000000000000e+00 1.229165496826171875e+02 -4.768489880087305455e-01 2.619112282991409302e-02 1.828643232583999634e-01 5.709591674804687500e+01 6.399129486083984375e+01 6.977772712707519531e-01 7.608336806297302246e-01
1.330003142356872559e-03 0.000000000000000000e+00 1.231606903076171875e+02 -5.506091529942824803e-01 2.626551501452922821e-02 1.828643232583999634e-01 5.758419799804687500e+01 6.362467193603515625e+01 7.017514109611511230e-01 7.586787343025207520e-01
1.340001821517944336e-03 0.000000000000000000e+00 1.216958465576171875e+02 -6.251711027906809992e-01 2.627493813633918762e-02 1.815854161977767944e-01 5.758419799804687500e+01 6.380509567260742188e+01 7.014997601509094238e-01 7.531026601791381836e-01
1.350000500679016113e-03 0.000000000000000000e+00 1.204751434326171875e+02 -7.003852061936131079e-01 2.627964690327644348e-02 1.809459924697875977e-01 5.807247924804687500e+01 6.345301818847656250e+01 7.073212862014770508e-01 7.503160834312438965e-01
1.360002905130386353e-03 0.000000000000000000e+00 1.180337371826171875e+02 -7.761023021275237355e-01 2.629378065466880798e-02 1.790276318788528442e-01 5.904904174804687500e+01 6.259138870239257812e+01 7.188292145729064941e-01 7.419624924659729004e-01
1.370001584291458130e-03 0.000000000000000000e+00 1.149819793701171875e+02 -8.521740349755254629e-01 2.625235915184020996e-02 1.745515167713165283e-01 6.100216674804687500e+01 6.077619171142578125e+01 7.437770962715148926e-01 7.245529294013977051e-01
1.380000263452529907e-03 0.000000000000000000e+00 1.190102996826171875e+02 -9.284531887429688934e-01 2.625235915184020996e-02 1.745515167713165283e-01 6.149044799804687500e+01 6.048865890502929688e+01 7.497305274009704590e-01 7.245529294013977051e-01
1.390002667903900146e-03 0.000000000000000000e+00 1.237710418701171875e+02 -1.004794022754340599e+00 2.625706978142261505e-02 1.739120632410049438e-01 6.197872924804687500e+01 6.021401596069335938e+01 7.555484175682067871e-01 7.217691540718078613e-01
1.400001347064971924e-03 0.000000000000000000e+00 1.191323699951171875e+02 -1.081052610103458989e+00 2.626178413629531860e-02 1.732726246118545532e-01 6.197872924804687500e+01 6.042484283447265625e+01 7.554128766059875488e-01 7.189863920211791992e-01
1.410000026226043701e-03 0.000000000000000000e+00 1.245034637451171875e+02 -1.157087179860864845e+00 2.634088508784770966e-02 1.726331859827041626e-01 6.246701049804687500e+01 6.017105484008789062e+01 7.590777277946472168e-01 7.141817808151245117e-01
1.420002430677413940e-03 0.000000000000000000e+00 1.216958465576171875e+02 -1.232758463750852851e+00 2.634088508784770966e-02 1.726331859827041626e-01 6.295529174804687500e+01 5.993090438842773438e+01 7.650111913681030273e-01 7.141817808151245117e-01
1.430001109838485718e-03 1.251293754577636719e+01 1.175454559326171875e+02 -1.307930048086816122e+00 2.634559385478496552e-02 1.719937473535537720e-01 6.344357299804687500e+01 5.970442962646484375e+01 7.708067297935485840e-01 7.114092111587524414e-01
1.439999788999557495e-03 0.000000000000000000e+00 1.210854949951171875e+02 -1.382468731448868837e+00 2.642469666898250580e-02 1.713542938232421875e-01 6.393185424804687500e+01 5.949162292480468750e+01 7.744140028953552246e-01 7.066426873207092285e-01
1.450002193450927734e-03 6.285413265228271484e+00 1.175454559326171875e+02 -1.456244887213048678e+00 2.643411979079246521e-02 1.700754016637802124e-01 6.539669799804687500e+01 5.840703582763671875e+01 7.918754816055297852e-01 7.011186480522155762e-01
1.460000872611999512e-03 7.303901195526123047e+00 1.204751434326171875e+02 -1.529132828750417783e+00 2.665258385241031647e-02 1.707148402929306030e-01 6.588497924804687500e+01 5.823073196411132812e+01 7.912486791610717773e-01 6.979861855506896973e-01
1.470003277063369751e-03 1.522625732421875000e+01 1.198647918701171875e+02 -1.601011176573602368e+00 2.653206326067447662e-02 1.668781638145446777e-01 6.637326049804687500e+01 5.806757354736328125e+01 8.007335066795349121e-01 6.853988170623779297e-01
1.480001956224441528e-03 8.708993911743164062e+00 1.227944793701171875e+02 -1.671763226661291402e+00 2.653677389025688171e-02 1.662387251853942871e-01 6.686154174804687500e+01 5.791749572753906250e+01 8.064810037612915039e-01 6.826513409614562988e-01
1.490000635385513306e-03 9.422189712524414062e+00 1.218179168701171875e+02 -1.741277318868150070e+00 2.654148451983928680e-02 1.655992865562438965e-01 6.734982299804687500e+01 5.778041839599609375e+01 8.122265338897705078e-01 6.799048781394958496e-01
1.500003039836883545e-03 2.448224639892578125e+01 1.198647918701171875e+02 -1.809447204075371962e+00 2.662058547139167786e-02 1.649598181247711182e-01 6.734982299804687500e+01 5.807429122924804688e+01 8.098130226135253906e-01 6.752668619155883789e-01
1.510001718997955322e-03 0.000000000000000000e+00 1.193765106201171875e+02 -1.876172408490905053e+00 2.663000859320163727e-02 1.636809259653091431e-01 6.783810424804687500e+01 5.795924377441406250e+01 8.153955340385437012e-01 6.697946786880493164e-01
1.520000398159027100e-03 0.000000000000000000e+00 1.237710418701171875e+02 -1.941358593273858180e+00 2.656032703816890717e-02 1.630414873361587524e-01 6.734982299804687500e+01 5.869613265991210938e+01 8.116503357887268066e-01 6.689283251762390137e-01
1.530002802610397339e-03 0.000000000000000000e+00 1.230386199951171875e+02 -2.004917907417315792e+00 2.663000859320163727e-02 1.636809259653091431e-01 6.783810424804687500e+01 5.859976577758789062e+01 8.153955340385437012e-01 6.697946786880493164e-01
1.540001481771469116e-03 -3.973541259765625000e-01 1.225503387451171875e+02 -2.066769331599727089e+00 2.663471922278404236e-02 1.630414873361587524e-01 6.881466674804687500e+01 5.810145187377929688e+01 8.269872069358825684e-01 6.670600175857543945e-01
1.550000160932540894e-03 1.245716476440429688e+01 1.188882293701171875e+02 -2.126839010565662935e+00 2.671853266656398773e-02 1.617625951766967773e-01 6.930294799804687500e+01 5.803502655029296875e+01 8.302425742149353027e-01 6.597514748573303223e-01
1.560002565383911133e-03 0.000000000000000000e+00 1.169351043701171875e+02 -2.185060571518321559e+00 2.658858895301818848e-02 1.592047959566116333e-01 6.832638549804687500e+01 5.922477340698242188e+01 8.225437998771667480e-01 6.524928212165832520e-01
1.570001244544982910e-03 0.000000000000000000e+00 1.192544403076171875e+02 -2.241375425857005332e+00 2.668653801083564758e-02 1.560075730085372925e-01 7.027951049804687500e+01 5.794147872924804688e+01 8.429511785507202148e-01 6.370424032211303711e-01
1.579999923706054688e-03 5.792690277099609375e+01 1.209634246826171875e+02 -2.295733051454559970e+00 2.668653801083564758e-02 1.560075730085372925e-01 7.076779174804687500e+01 5.791429901123046875e+01 8.488077521324157715e-01 6.370424032211303711e-01
1.590002328157424927e-03 0.000000000000000000e+00 1.216958465576171875e+02 -2.348091252559205255e+00 2.676092833280563354e-02 1.560075730085372925e-01 7.076779174804687500e+01 5.829959869384765625e+01 8.464481830596923828e-01 6.352714896202087402e-01
1.600001007318496704e-03 7.100601196289062500e+01 1.201089324951171875e+02 -2.398416394321094103e+00 2.676563896238803864e-02 1.553681343793869019e-01 7.125607299804687500e+01 5.829551696777343750e+01 8.521384596824645996e-01 6.325563192367553711e-01
1.609999686479568481e-03 0.000000000000000000e+00 1.205972137451171875e+02 -2.446683608888257755e+00 2.677034959197044373e-02 1.547286957502365112e-01 7.174435424804687500e+01 5.830426788330078125e+01 8.578268289566040039e-01 6.298421621322631836e-01
1.620002090930938721e-03 0.000000000000000000e+00 1.234048309326171875e+02 -2.492876969991202785e+00 2.677976898849010468e-02 1.534497886896133423e-01 7.174435424804687500e+01 5.872254943847656250e+01 8.575250506401062012e-01 6.244164705276489258e-01
1.630000770092010498e-03 0.000000000000000000e+00 1.187661590576171875e+02 -2.536989632942857398e+00 2.685887366533279419e-02 1.528103649616241455e-01 7.272091674804687500e+01 5.835918426513671875e+01 8.666374683380126953e-01 6.199831962585449219e-01
1.640003174543380737e-03 0.000000000000000000e+00 1.176675262451171875e+02 -2.579023937022363100e+00 2.686829306185245514e-02 1.515314579010009766e-01 7.272091674804687500e+01 5.879676437377929688e+01 8.663336038589477539e-01 6.145788431167602539e-01
1.650001853704452515e-03 0.000000000000000000e+00 1.179116668701171875e+02 -2.618991467285523012e+00 2.695210836827754974e-02 1.502525657415390015e-01 7.272091674804687500e+01 5.924642181396484375e+01 8.636395335197448730e-01 6.074968576431274414e-01
1.660000532865524292e-03 0.000000000000000000e+00 1.180337371826171875e+02 -2.656913072950064514e+00 2.689655683934688568e-02 1.476947665214538574e-01 7.369747924804687500e+01 5.891655349731445312e+01 8.770449161529541016e-01 5.983885526657104492e-01
1.670002937316894531e-03 0.000000000000000000e+00 1.144936981201171875e+02 -2.692818839645874096e+00 2.698037028312683105e-02 1.464158594608306885e-01 7.467404174804687500e+01 5.860612487792968750e+01 8.859059810638427734e-01 5.913642644882202148e-01
1.680001616477966309e-03 0.000000000000000000e+00 1.136392059326171875e+02 -2.726748013000312998e+00 2.713386714458465576e-02 1.457764208316802979e-01 7.516232299804687500e+01 5.869251632690429688e+01 8.866544365882873535e-01 5.854509472846984863e-01
1.690000295639038086e-03 0.000000000000000000e+00 1.171792449951171875e+02 -2.758748871246671452e+00 2.714329026639461517e-02 1.444975286722183228e-01 7.613888549804687500e+01 5.840992736816406250e+01 8.978627324104309082e-01 5.801133513450622559e-01
1.700002700090408325e-03 0.000000000000000000e+00 1.142495574951171875e+02 -2.788878544799850978e+00 2.722709998488426208e-02 1.432186663150787354e-01 7.711544799804687500e+01 5.814248657226562500e+01 9.065794944763183594e-01 5.732091069221496582e-01
1.710001379251480103e-03 0.000000000000000000e+00 1.155923309326171875e+02 -2.817202781036969306e+00 2.723652124404907227e-02 1.419397592544555664e-01 7.662716674804687500e+01 5.899513244628906250e+01 9.005275964736938477e-01 5.678939819335937500e-01
1.720000058412551880e-03 0.000000000000000000e+00 1.168130340576171875e+02 -2.843795652851077271e+00 2.732033841311931610e-02 1.406608521938323975e-01 7.711544799804687500e+01 5.910623931884765625e+01 9.034856557846069336e-01 5.610507130622863770e-01
1.730002462863922119e-03 0.000000000000000000e+00 1.162026824951171875e+02 -2.868739209912300137e+00 2.732504531741142273e-02 1.400214284658432007e-01 7.760372924804687500e+01 5.922002410888671875e+01 9.090496301651000977e-01 5.584039092063903809e-01
1.740001142024993896e-03 0.000000000000000000e+00 1.171792449951171875e+02 -2.892123071970779780e+00 2.740414999425411224e-02 1.393819749355316162e-01 7.858029174804687500e+01 5.896615600585937500e+01 9.178320169448852539e-01 5.542492866516113281e-01
1.749999821186065674e-03 3.863798522949218750e+01 1.202310028076171875e+02 -2.914043963967948070e+00 2.740886062383651733e-02 1.387425363063812256e-01 7.955685424804687500e+01 5.871925354003906250e+01 9.290787577629089355e-01 5.516117811203002930e-01
1.760002225637435913e-03 0.000000000000000000e+00 1.241372528076171875e+02 -2.934605193184590455e+00 2.746911905705928802e-02 1.406608521938323975e-01 7.906857299804687500e+01 5.956062316894531250e+01 9.213508367538452148e-01 5.580118298530578613e-01
1.770000904798507690e-03 0.000000000000000000e+00 1.209634246826171875e+02 -2.953916069142973111e+00 2.758493460714817047e-02 1.451369822025299072e-01 7.809201049804687500e+01 6.078709411621093750e+01 9.061509966850280762e-01 5.733516216278076172e-01
1.779999583959579468e-03 0.000000000000000000e+00 1.175454559326171875e+02 -2.972091267492534605e+00 2.774313837289810181e-02 1.438580900430679321e-01 7.809201049804687500e+01 6.126356506347656250e+01 9.009836316108703613e-01 5.650587081909179688e-01
1.790001988410949707e-03 0.000000000000000000e+00 1.205972137451171875e+02 -2.989250139640391879e+00 2.767816372215747833e-02 1.425792127847671509e-01 7.858029174804687500e+01 6.134909820556640625e+01 9.087454080581665039e-01 5.613499879837036133e-01
1.800000667572021484e-03 0.000000000000000000e+00 1.197427215576171875e+02 -3.005515970434893713e+00 2.775727026164531708e-02 1.419397592544555664e-01 7.858029174804687500e+01 6.180578231811523438e+01 9.061556458473205566e-01 5.572398900985717773e-01
1.810003072023391724e-03 0.000000000000000000e+00 1.243813934326171875e+02 -3.021015186767837868e+00 2.776197902858257294e-02 1.413003057241439819e-01 7.858029174804687500e+01 6.225065612792968750e+01 9.060019254684448242e-01 5.546353459358215332e-01
